Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2016-09-07,Star Wars: Path of the Jedi,,
2016-09-07,Tarzan's Treehouse™,,
2016-09-07,The Disney Gallery,,
2016-09-07,Chip 'n Dale Treehouse,,
2016-09-07,Donald's Boat,,
2016-09-07,Goofy's Playhouse,,
2016-09-07,Minnie's House,,
2016-09-07,Main Street Vehicles,,
2016-09-07,Pixie Hollow,,
2016-09-07,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-07,"Fire Engine, presented by National Car Rental",,
2016-09-07,"Omnibus, presented by National Car Rental",,
2016-09-07,"Horseless Carriage, presented by National Car Rental",,
2016-09-07,Davy Crockett's Explorer Canoes,,
2016-09-07,Diamond Celebration Décor,,
2016-09-07,Disneyland Railroad,,
2016-09-07,Fantasmic!,,
2016-09-07,Great Moments with Mr. Lincoln,,
2016-09-07,Haunted Mansion Holiday,,
2016-09-07,Main Street Pumpkin Festival,,
2016-09-07,Mark Twain Riverboat,,
2016-09-07,Pirate's Lair on Tom Sawyer Island,,
2016-09-07,Sailing Ship Columbia,,
2016-09-07,Space Mountain,,
2016-09-07,Space Mountain Ghost Galaxy,,
2016-09-07,Trick or Treating at Mickey’s Halloween Party,,
2016-09-08,Mickey's House and Meet Mickey Mouse,36.0,60.0
2016-09-08,Peter Pan's Flight,33.0,40.0
2016-09-08,Star Tours - The Adventures Continue,26.0,50.0
2016-09-08,Roger Rabbit's Car Toon Spin,25.0,35.0
2016-09-08,Splash Mountain,25.0,45.0
2016-09-08,Indiana Jones™ Adventure,24.0,40.0
2016-09-08,Casey Jr. Circus Train,24.0,45.0
2016-09-08,Autopia,23.0,40.0
2016-09-08,Alice in Wonderland,23.0,30.0
2016-09-08,Storybook Land Canal Boats,19.0,30.0
2016-09-08,Finding Nemo Submarine Voyage,19.0,40.0
2016-09-08,Jungle Cruise,17.0,25.0
2016-09-08,Dumbo the Flying Elephant,17.0,30.0
2016-09-08,Chip 'n' Dale's GADGETcoaster,16.0,30.0
2016-09-08,Mr. Toad's Wild Ride,15.0,25.0
2016-09-08,Pinocchio's Daring Journey,14.0,20.0
2016-09-08,Astro Orbitor,14.0,25.0
2016-09-08,Big Thunder Mountain Railroad,13.0,25.0
2016-09-08,Snow White's Enchanted Wish,13.0,20.0
2016-09-08,Matterhorn Bobsleds,11.0,20.0
2016-09-08,Pirates of the Caribbean,8.0,15.0
2016-09-08,King Arthur Carrousel,8.0,15.0
2016-09-08,Mad Tea Party,6.0,10.0
2016-09-08,"""it's a small world"" Holiday",6.0,10.0
2016-09-08,Buzz Lightyear Astro Blasters,6.0,15.0
2016-09-08,The Many Adventures of Winnie the Pooh,5.0,10.0
2016-09-08,Disneyland Monorail,5.0,5.0
2016-09-08,Walt Disney's Enchanted Tiki Room,5.0,5.0
2016-09-08,Frontierland Shootin' Exposition,,
2016-09-08,Main Street Cinema,,
2016-09-08,Sleeping Beauty Castle Walkthrough,,
2016-09-08,Star Wars Launch Bay,,
2016-09-08,Star Wars: Path of the Jedi,,
2016-09-08,Tarzan's Treehouse™,,
2016-09-08,The Disney Gallery,,
2016-09-08,Chip 'n Dale Treehouse,,
2016-09-08,Donald's Boat,,
2016-09-08,Goofy's Playhouse,,
2016-09-08,Minnie's House,,
2016-09-08,Pixie Hollow,,
2016-09-08,Main Street Vehicles,,
2016-09-08,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-08,"Horseless Carriage, presented by National Car Rental",,
2016-09-08,"Fire Engine, presented by National Car Rental",,
2016-09-08,"Omnibus, presented by National Car Rental",,
2016-09-08,Davy Crockett's Explorer Canoes,,
2016-09-08,Diamond Celebration Décor,,
2016-09-08,Disneyland Railroad,,
2016-09-08,Fantasmic!,,
2016-09-08,Great Moments with Mr. Lincoln,,
2016-09-08,Haunted Mansion Holiday,,
2016-09-08,Main Street Pumpkin Festival,,
2016-09-08,Mark Twain Riverboat,,
2016-09-08,Pirate's Lair on Tom Sawyer Island,,
2016-09-08,Sailing Ship Columbia,,
2016-09-08,Space Mountain,,
2016-09-08,Space Mountain Ghost Galaxy,,
2016-09-08,Trick or Treating at Mickey’s Halloween Party,,
2016-09-09,Haunted Mansion Holiday,60.0,120.0
2016-09-09,Space Mountain,57.0,95.0
2016-09-09,Indiana Jones™ Adventure,33.0,55.0
2016-09-09,Peter Pan's Flight,30.0,35.0
2016-09-09,Star Tours - The Adventures Continue,29.0,60.0
2016-09-09,Alice in Wonderland,21.0,40.0
2016-09-09,Roger Rabbit's Car Toon Spin,21.0,35.0
2016-09-09,Splash Mountain,21.0,45.0
2016-09-09,Finding Nemo Submarine Voyage,20.0,30.0
2016-09-09,Autopia,18.0,30.0
2016-09-09,Big Thunder Mountain Railroad,16.0,50.0
2016-09-09,Astro Orbitor,15.0,30.0
2016-09-09,Pirates of the Caribbean,15.0,25.0
2016-09-09,Storybook Land Canal Boats,14.0,25.0
2016-09-09,Mickey's House and Meet Mickey Mouse,14.0,45.0
2016-09-09,Matterhorn Bobsleds,13.0,40.0
2016-09-09,Snow White's Enchanted Wish,12.0,25.0
2016-09-09,Dumbo the Flying Elephant,11.0,15.0
2016-09-09,Buzz Lightyear Astro Blasters,11.0,30.0
2016-09-09,Casey Jr. Circus Train,10.0,20.0
2016-09-09,Mr. Toad's Wild Ride,10.0,15.0
2016-09-09,Pinocchio's Daring Journey,9.0,10.0
2016-09-09,Mad Tea Party,9.0,10.0
2016-09-09,Jungle Cruise,8.0,10.0
2016-09-09,King Arthur Carrousel,7.0,10.0
2016-09-09,Chip 'n' Dale's GADGETcoaster,5.0,10.0
2016-09-09,"""it's a small world"" Holiday",5.0,5.0
2016-09-09,Disneyland Monorail,5.0,5.0
2016-09-09,The Many Adventures of Winnie the Pooh,5.0,5.0
2016-09-09,Walt Disney's Enchanted Tiki Room,5.0,5.0
2016-09-09,Frontierland Shootin' Exposition,,
2016-09-09,Sleeping Beauty Castle Walkthrough,,
2016-09-09,The Disney Gallery,,
2016-09-09,Star Wars: Path of the Jedi,,
2016-09-09,Tarzan's Treehouse™,,
2016-09-09,Main Street Cinema,,
2016-09-09,Chip 'n Dale Treehouse,,
2016-09-09,Donald's Boat,,
2016-09-09,Goofy's Playhouse,,
2016-09-09,Minnie's House,,
2016-09-09,Star Wars Launch Bay,,
2016-09-09,Pixie Hollow,,
2016-09-09,Main Street Vehicles,,
2016-09-09,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-09,"Fire Engine, presented by National Car Rental",,
2016-09-09,"Horseless Carriage, presented by National Car Rental",,
2016-09-09,"Omnibus, presented by National Car Rental",,
2016-09-09,Davy Crockett's Explorer Canoes,,
2016-09-09,Diamond Celebration Décor,,
2016-09-09,Disneyland Railroad,,
2016-09-09,Fantasmic!,,
2016-09-09,Great Moments with Mr. Lincoln,,
2016-09-09,Main Street Pumpkin Festival,,
2016-09-09,Mark Twain Riverboat,,
2016-09-09,Pirate's Lair on Tom Sawyer Island,,
2016-09-09,Sailing Ship Columbia,,
2016-09-09,Space Mountain Ghost Galaxy,,
2016-09-09,Trick or Treating at Mickey’s Halloween Party,,
2016-09-10,Space Mountain,62.0,100.0
2016-09-10,Haunted Mansion Holiday,58.0,120.0
2016-09-10,Peter Pan's Flight,40.0,50.0
2016-09-10,Indiana Jones™ Adventure,38.0,45.0
2016-09-10,Star Tours - The Adventures Continue,36.0,50.0
2016-09-10,Splash Mountain,35.0,80.0
2016-09-10,Alice in Wonderland,34.0,45.0
2016-09-10,Roger Rabbit's Car Toon Spin,27.0,50.0
2016-09-10,Finding Nemo Submarine Voyage,25.0,45.0
2016-09-10,Casey Jr. Circus Train,23.0,25.0
2016-09-10,Matterhorn Bobsleds,23.0,40.0
2016-09-10,Big Thunder Mountain Railroad,23.0,45.0
2016-09-10,Astro Orbitor,22.0,45.0
2016-09-10,Mickey's House and Meet Mickey Mouse,22.0,45.0
2016-09-10,Storybook Land Canal Boats,21.0,25.0
2016-09-10,Pirates of the Caribbean,18.0,25.0
2016-09-10,Autopia,17.0,35.0
2016-09-10,"""it's a small world"" Holiday",17.0,35.0
2016-09-10,Buzz Lightyear Astro Blasters,15.0,25.0
2016-09-10,Snow White's Enchanted Wish,15.0,20.0
2016-09-10,Dumbo the Flying Elephant,15.0,15.0
2016-09-10,Chip 'n' Dale's GADGETcoaster,10.0,25.0
2016-09-10,Jungle Cruise,10.0,20.0
2016-09-10,Mr. Toad's Wild Ride,10.0,10.0
2016-09-10,Pinocchio's Daring Journey,10.0,20.0
2016-09-10,King Arthur Carrousel,7.0,10.0
2016-09-10,The Many Adventures of Winnie the Pooh,7.0,20.0
2016-09-10,Disneyland Monorail,5.0,10.0
2016-09-10,Mad Tea Party,5.0,5.0
2016-09-10,Walt Disney's Enchanted Tiki Room,5.0,5.0
2016-09-10,Frontierland Shootin' Exposition,,
2016-09-10,Main Street Cinema,,
2016-09-10,Sleeping Beauty Castle Walkthrough,,
2016-09-10,Star Wars: Path of the Jedi,,
2016-09-10,Tarzan's Treehouse™,,
2016-09-10,The Disney Gallery,,
2016-09-10,Chip 'n Dale Treehouse,,
2016-09-10,Donald's Boat,,
2016-09-10,Goofy's Playhouse,,
2016-09-10,Minnie's House,,
2016-09-10,Star Wars Launch Bay,,
2016-09-10,Pixie Hollow,,
2016-09-10,Main Street Vehicles,,
2016-09-10,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-10,"Fire Engine, presented by National Car Rental",,
2016-09-10,"Horseless Carriage, presented by National Car Rental",,
2016-09-10,"Omnibus, presented by National Car Rental",,
2016-09-10,Davy Crockett's Explorer Canoes,,
2016-09-10,Diamond Celebration Décor,,
2016-09-10,Disneyland Railroad,,
2016-09-10,Fantasmic!,,
2016-09-10,Great Moments with Mr. Lincoln,,
2016-09-10,Main Street Pumpkin Festival,,
2016-09-10,Mark Twain Riverboat,,
2016-09-10,Pirate's Lair on Tom Sawyer Island,,
2016-09-10,Sailing Ship Columbia,,
2016-09-10,Space Mountain Ghost Galaxy,,
2016-09-10,Trick or Treating at Mickey’s Halloween Party,,
2016-09-11,Space Mountain,59.0,900.0
2016-09-11,Haunted Mansion Holiday,46.0,90.0
2016-09-11,Peter Pan's Flight,32.0,35.0
2016-09-11,Indiana Jones™ Adventure,28.0,50.0
2016-09-11,Alice in Wonderland,28.0,35.0
2016-09-11,Star Tours - The Adventures Continue,25.0,45.0
2016-09-11,Splash Mountain,21.0,45.0
2016-09-11,Roger Rabbit's Car Toon Spin,20.0,30.0
2016-09-11,Mickey's House and Meet Mickey Mouse,18.0,25.0
2016-09-11,Finding Nemo Submarine Voyage,14.0,30.0
2016-09-11,Astro Orbitor,14.0,25.0
2016-09-11,Big Thunder Mountain Railroad,13.0,25.0
2016-09-11,Storybook Land Canal Boats,13.0,20.0
2016-09-11,Dumbo the Flying Elephant,13.0,15.0
2016-09-11,Autopia,13.0,30.0
2016-09-11,Pirates of the Caribbean,12.0,25.0
2016-09-11,Matterhorn Bobsleds,12.0,35.0
2016-09-11,Pinocchio's Daring Journey,11.0,15.0
2016-09-11,Casey Jr. Circus Train,10.0,15.0
2016-09-11,Buzz Lightyear Astro Blasters,10.0,20.0
2016-09-11,Mr. Toad's Wild Ride,10.0,10.0
2016-09-11,Jungle Cruise,9.0,15.0
2016-09-11,Chip 'n' Dale's GADGETcoaster,8.0,10.0
2016-09-11,Snow White's Enchanted Wish,8.0,10.0
2016-09-11,"""it's a small world"" Holiday",6.0,15.0
2016-09-11,Disneyland Monorail,5.0,10.0
2016-09-11,The Many Adventures of Winnie the Pooh,5.0,10.0
2016-09-11,King Arthur Carrousel,5.0,5.0
2016-09-11,Mad Tea Party,5.0,5.0
2016-09-11,Frontierland Shootin' Exposition,,
2016-09-11,Main Street Cinema,,
2016-09-11,Sleeping Beauty Castle Walkthrough,,
2016-09-11,Star Wars: Path of the Jedi,,
2016-09-11,Tarzan's Treehouse™,,
2016-09-11,The Disney Gallery,,
2016-09-11,Walt Disney's Enchanted Tiki Room,,
2016-09-11,Chip 'n Dale Treehouse,,
2016-09-11,Donald's Boat,,
2016-09-11,Goofy's Playhouse,,
2016-09-11,Minnie's House,,
2016-09-11,Star Wars Launch Bay,,
2016-09-11,Pixie Hollow,,
2016-09-11,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-11,Main Street Vehicles,,
2016-09-11,"Horseless Carriage, presented by National Car Rental",,
2016-09-11,"Omnibus, presented by National Car Rental",,
2016-09-11,"Fire Engine, presented by National Car Rental",,
2016-09-11,Davy Crockett's Explorer Canoes,,
2016-09-11,Diamond Celebration Décor,,
2016-09-11,Disneyland Railroad,,
2016-09-11,Fantasmic!,,
2016-09-11,Great Moments with Mr. Lincoln,,
2016-09-11,Main Street Pumpkin Festival,,
2016-09-11,Mark Twain Riverboat,,
2016-09-11,Pirate's Lair on Tom Sawyer Island,,
2016-09-11,Sailing Ship Columbia,,
2016-09-11,Space Mountain Ghost Galaxy,,
2016-09-11,Trick or Treating at Mickey’s Halloween Party,,
2016-09-12,Mickey's House and Meet Mickey Mouse,49.0,60.0
2016-09-12,Haunted Mansion Holiday,48.0,80.0
2016-09-12,Space Mountain,45.0,60.0
2016-09-12,Peter Pan's Flight,36.0,40.0
2016-09-12,Star Tours - The Adventures Continue,29.0,60.0
2016-09-12,Autopia,28.0,45.0
2016-09-12,Alice in Wonderland,25.0,30.0
2016-09-12,Dumbo the Flying Elephant,22.0,25.0
2016-09-12,Astro Orbitor,22.0,45.0
2016-09-12,Finding Nemo Submarine Voyage,22.0,40.0
2016-09-12,Roger Rabbit's Car Toon Spin,20.0,40.0
2016-09-12,Big Thunder Mountain Railroad,19.0,30.0
2016-09-12,Splash Mountain,18.0,45.0
2016-09-12,Casey Jr. Circus Train,18.0,20.0
2016-09-12,Chip 'n' Dale's GADGETcoaster,17.0,30.0
2016-09-12,Matterhorn Bobsleds,17.0,20.0
2016-09-12,Storybook Land Canal Boats,16.0,25.0
2016-09-12,Pirates of the Caribbean,14.0,20.0
2016-09-12,Mr. Toad's Wild Ride,13.0,15.0
2016-09-12,Mad Tea Party,13.0,15.0
2016-09-12,Jungle Cruise,12.0,20.0
2016-09-12,Snow White's Enchanted Wish,9.0,10.0
2016-09-12,Pinocchio's Daring Journey,9.0,10.0
2016-09-12,"""it's a small world"" Holiday",7.0,15.0
2016-09-12,The Many Adventures of Winnie the Pooh,7.0,15.0
2016-09-12,Buzz Lightyear Astro Blasters,5.0,15.0
2016-09-12,Disneyland Monorail,5.0,5.0
2016-09-12,King Arthur Carrousel,5.0,5.0
2016-09-12,Walt Disney's Enchanted Tiki Room,5.0,5.0
2016-09-12,Frontierland Shootin' Exposition,,
2016-09-12,Main Street Cinema,,
2016-09-12,Sleeping Beauty Castle Walkthrough,,
2016-09-12,Star Wars: Path of the Jedi,,
2016-09-12,Tarzan's Treehouse™,,
2016-09-12,The Disney Gallery,,
2016-09-12,Star Wars Launch Bay,,
2016-09-12,Chip 'n Dale Treehouse,,
2016-09-12,Goofy's Playhouse,,
2016-09-12,Minnie's House,,
2016-09-12,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-12,Pixie Hollow,,
2016-09-12,Main Street Vehicles,,
2016-09-12,"Fire Engine, presented by National Car Rental",,
2016-09-12,"Horseless Carriage, presented by National Car Rental",,
2016-09-12,"Omnibus, presented by National Car Rental",,
2016-09-12,Davy Crockett's Explorer Canoes,,
2016-09-12,Diamond Celebration Décor,,
2016-09-12,Disneyland Railroad,,
2016-09-12,Donald's Boat,,
2016-09-12,Fantasmic!,,
2016-09-12,Great Moments with Mr. Lincoln,,
2016-09-12,Indiana Jones™ Adventure,,
2016-09-12,Main Street Pumpkin Festival,,
2016-09-12,Mark Twain Riverboat,,
2016-09-12,Pirate's Lair on Tom Sawyer Island,,
2016-09-12,Sailing Ship Columbia,,
2016-09-12,Space Mountain Ghost Galaxy,,
2016-09-12,Trick or Treating at Mickey’s Halloween Party,,
2016-09-13,Space Mountain,49.0,90.0
2016-09-13,Haunted Mansion Holiday,43.0,90.0
2016-09-13,Star Tours - The Adventures Continue,38.0,55.0
2016-09-13,Peter Pan's Flight,33.0,40.0
2016-09-13,Mickey's House and Meet Mickey Mouse,29.0,45.0
2016-09-13,Finding Nemo Submarine Voyage,27.0,40.0
2016-09-13,Alice in Wonderland,26.0,40.0
2016-09-13,Autopia,25.0,30.0
2016-09-13,Roger Rabbit's Car Toon Spin,24.0,30.0
2016-09-13,Chip 'n' Dale's GADGETcoaster,24.0,30.0
2016-09-13,Astro Orbitor,19.0,30.0
2016-09-13,Dumbo the Flying Elephant,19.0,20.0
2016-09-13,Pinocchio's Daring Journey,17.0,20.0
2016-09-13,Mr. Toad's Wild Ride,15.0,20.0
2016-09-13,Splash Mountain,15.0,30.0
2016-09-13,Matterhorn Bobsleds,15.0,20.0
2016-09-13,Casey Jr. Circus Train,14.0,20.0
2016-09-13,Big Thunder Mountain Railroad,12.0,25.0
2016-09-13,Storybook Land Canal Boats,12.0,30.0
2016-09-13,Snow White's Enchanted Wish,12.0,30.0
2016-09-13,Pirates of the Caribbean,11.0,20.0
2016-09-13,Jungle Cruise,10.0,25.0
2016-09-13,Buzz Lightyear Astro Blasters,9.0,15.0
2016-09-13,Mad Tea Party,9.0,10.0
2016-09-13,King Arthur Carrousel,8.0,10.0
2016-09-13,"""it's a small world"" Holiday",6.0,15.0
2016-09-13,Disneyland Monorail,6.0,10.0
2016-09-13,The Many Adventures of Winnie the Pooh,6.0,10.0
2016-09-13,Walt Disney's Enchanted Tiki Room,5.0,5.0
2016-09-13,Frontierland Shootin' Exposition,,
2016-09-13,Sleeping Beauty Castle Walkthrough,,
2016-09-13,Star Wars: Path of the Jedi,,
2016-09-13,Tarzan's Treehouse™,,
2016-09-13,The Disney Gallery,,
2016-09-13,Chip 'n Dale Treehouse,,
2016-09-13,Goofy's Playhouse,,
2016-09-13,Minnie's House,,
2016-09-13,Star Wars Launch Bay,,
2016-09-13,Pixie Hollow,,
2016-09-13,Main Street Cinema,,
2016-09-13,Main Street Vehicles,,
2016-09-13,"Horseless Carriage, presented by National Car Rental",,
2016-09-13,"Omnibus, presented by National Car Rental",,
2016-09-13,"Fire Engine, presented by National Car Rental",,
2016-09-13,Davy Crockett's Explorer Canoes,,
2016-09-13,Diamond Celebration Décor,,
2016-09-13,Disneyland Railroad,,
2016-09-13,Donald's Boat,,
2016-09-13,Fantasmic!,,
2016-09-13,Great Moments with Mr. Lincoln,,
2016-09-13,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-13,Indiana Jones™ Adventure,,
2016-09-13,Main Street Pumpkin Festival,,
2016-09-13,Mark Twain Riverboat,,
2016-09-13,Pirate's Lair on Tom Sawyer Island,,
2016-09-13,Sailing Ship Columbia,,
2016-09-13,Space Mountain Ghost Galaxy,,
2016-09-13,Trick or Treating at Mickey’s Halloween Party,,
2016-09-14,Space Mountain,40.0,70.0
2016-09-14,Star Tours - The Adventures Continue,35.0,45.0
2016-09-14,Haunted Mansion Holiday,34.0,60.0
2016-09-14,Peter Pan's Flight,29.0,35.0
2016-09-14,Mickey's House and Meet Mickey Mouse,26.0,60.0
2016-09-14,Splash Mountain,24.0,45.0
2016-09-14,Alice in Wonderland,19.0,20.0
2016-09-14,Autopia,16.0,30.0
2016-09-14,Roger Rabbit's Car Toon Spin,16.0,30.0
2016-09-14,Chip 'n' Dale's GADGETcoaster,16.0,20.0
2016-09-14,Astro Orbitor,15.0,30.0
2016-09-14,Finding Nemo Submarine Voyage,13.0,25.0
2016-09-14,Big Thunder Mountain Railroad,13.0,30.0
2016-09-14,Matterhorn Bobsleds,12.0,30.0
2016-09-14,Jungle Cruise,12.0,30.0
2016-09-14,Dumbo the Flying Elephant,11.0,15.0
2016-09-14,Storybook Land Canal Boats,11.0,15.0
2016-09-14,Snow White's Enchanted Wish,9.0,10.0
2016-09-14,Pirates of the Caribbean,8.0,20.0
2016-09-14,Mr. Toad's Wild Ride,8.0,10.0
2016-09-14,Pinocchio's Daring Journey,8.0,10.0
2016-09-14,Buzz Lightyear Astro Blasters,6.0,10.0
2016-09-14,The Many Adventures of Winnie the Pooh,6.0,10.0
2016-09-14,"""it's a small world"" Holiday",5.0,10.0
2016-09-14,Casey Jr. Circus Train,5.0,5.0
2016-09-14,Disneyland Monorail,5.0,5.0
2016-09-14,King Arthur Carrousel,5.0,5.0
2016-09-14,Mad Tea Party,5.0,5.0
2016-09-14,Walt Disney's Enchanted Tiki Room,5.0,5.0
2016-09-14,Frontierland Shootin' Exposition,,
2016-09-14,Main Street Cinema,,
2016-09-14,Sleeping Beauty Castle Walkthrough,,
2016-09-14,Star Wars: Path of the Jedi,,
2016-09-14,Tarzan's Treehouse™,,
2016-09-14,The Disney Gallery,,
2016-09-14,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-14,Chip 'n Dale Treehouse,,
2016-09-14,Goofy's Playhouse,,
2016-09-14,Minnie's House,,
2016-09-14,Star Wars Launch Bay,,
2016-09-14,Pixie Hollow,,
2016-09-14,Main Street Vehicles,,
2016-09-14,"Fire Engine, presented by National Car Rental",,
2016-09-14,"Horseless Carriage, presented by National Car Rental",,
2016-09-14,"Omnibus, presented by National Car Rental",,
2016-09-14,Davy Crockett's Explorer Canoes,,
2016-09-14,Diamond Celebration Décor,,
2016-09-14,Disneyland Railroad,,
2016-09-14,Donald's Boat,,
2016-09-14,Fantasmic!,,
2016-09-14,Great Moments with Mr. Lincoln,,
2016-09-14,Indiana Jones™ Adventure,,
2016-09-14,Main Street Pumpkin Festival,,
2016-09-14,Mark Twain Riverboat,,
2016-09-14,Pirate's Lair on Tom Sawyer Island,,
2016-09-14,Sailing Ship Columbia,,
2016-09-14,Space Mountain Ghost Galaxy,,
2016-09-14,Trick or Treating at Mickey’s Halloween Party,,
2016-09-15,Star Tours - The Adventures Continue,45.0,60.0
2016-09-15,Splash Mountain,38.0,55.0
2016-09-15,Indiana Jones™ Adventure,38.0,60.0
2016-09-15,Space Mountain,37.0,70.0
2016-09-15,Peter Pan's Flight,32.0,40.0
2016-09-15,Mickey's House and Meet Mickey Mouse,32.0,45.0
2016-09-15,Haunted Mansion Holiday,32.0,55.0
2016-09-15,Alice in Wonderland,27.0,40.0
2016-09-15,Finding Nemo Submarine Voyage,24.0,40.0
2016-09-15,Roger Rabbit's Car Toon Spin,19.0,35.0
2016-09-15,Autopia,18.0,30.0
2016-09-15,Astro Orbitor,15.0,35.0
2016-09-15,Storybook Land Canal Boats,14.0,25.0
2016-09-15,Big Thunder Mountain Railroad,13.0,35.0
2016-09-15,Jungle Cruise,13.0,25.0
2016-09-15,Matterhorn Bobsleds,12.0,20.0
2016-09-15,Mr. Toad's Wild Ride,12.0,25.0
2016-09-15,Casey Jr. Circus Train,11.0,20.0
2016-09-15,Pirates of the Caribbean,11.0,20.0
2016-09-15,Dumbo the Flying Elephant,11.0,20.0
2016-09-15,Snow White's Enchanted Wish,10.0,15.0
2016-09-15,Buzz Lightyear Astro Blasters,8.0,15.0
2016-09-15,Chip 'n' Dale's GADGETcoaster,8.0,15.0
2016-09-15,The Many Adventures of Winnie the Pooh,7.0,20.0
2016-09-15,Pinocchio's Daring Journey,6.0,10.0
2016-09-15,"""it's a small world"" Holiday",6.0,10.0
2016-09-15,Mad Tea Party,5.0,15.0
2016-09-15,Disneyland Monorail,5.0,5.0
2016-09-15,King Arthur Carrousel,5.0,5.0
2016-09-15,Walt Disney's Enchanted Tiki Room,5.0,5.0
2016-09-15,Frontierland Shootin' Exposition,,
2016-09-15,Main Street Cinema,,
2016-09-15,Sleeping Beauty Castle Walkthrough,,
2016-09-15,Star Wars: Path of the Jedi,,
2016-09-15,Tarzan's Treehouse™,,
2016-09-15,The Disney Gallery,,
2016-09-15,Chip 'n Dale Treehouse,,
2016-09-15,Goofy's Playhouse,,
2016-09-15,Minnie's House,,
2016-09-15,Star Wars Launch Bay,,
2016-09-15,Pixie Hollow,,
2016-09-15,Main Street Vehicles,,
2016-09-15,"Fire Engine, presented by National Car Rental",,
2016-09-15,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-15,"Omnibus, presented by National Car Rental",,
2016-09-15,Davy Crockett's Explorer Canoes,,
2016-09-15,Diamond Celebration Décor,,
2016-09-15,Disneyland Railroad,,
2016-09-15,Donald's Boat,,
2016-09-15,Fantasmic!,,
2016-09-15,Great Moments with Mr. Lincoln,,
2016-09-15,"Horseless Carriage, presented by National Car Rental",,
2016-09-15,Main Street Pumpkin Festival,,
2016-09-15,Mark Twain Riverboat,,
2016-09-15,Pirate's Lair on Tom Sawyer Island,,
2016-09-15,Sailing Ship Columbia,,
2016-09-15,Space Mountain Ghost Galaxy,,
2016-09-15,Trick or Treating at Mickey’s Halloween Party,,
2016-09-16,Space Mountain,54.0,105.0
2016-09-16,Haunted Mansion Holiday,47.0,80.0
2016-09-16,Indiana Jones™ Adventure,39.0,55.0
2016-09-16,Peter Pan's Flight,36.0,45.0
2016-09-16,Finding Nemo Submarine Voyage,35.0,50.0
2016-09-16,Mickey's House and Meet Mickey Mouse,34.0,70.0
2016-09-16,Star Tours - The Adventures Continue,33.0,65.0
2016-09-16,Splash Mountain,26.0,60.0
2016-09-16,Alice in Wonderland,24.0,35.0
2016-09-16,Roger Rabbit's Car Toon Spin,23.0,45.0
2016-09-16,Snow White's Enchanted Wish,21.0,30.0
2016-09-16,Matterhorn Bobsleds,21.0,45.0
2016-09-16,Dumbo the Flying Elephant,19.0,25.0
2016-09-16,Astro Orbitor,19.0,40.0
2016-09-16,Big Thunder Mountain Railroad,18.0,50.0
2016-09-16,Mr. Toad's Wild Ride,18.0,35.0
2016-09-16,Autopia,17.0,45.0
2016-09-16,Casey Jr. Circus Train,16.0,20.0
2016-09-16,Pirates of the Caribbean,16.0,30.0
2016-09-16,Jungle Cruise,13.0,25.0
2016-09-16,Buzz Lightyear Astro Blasters,13.0,30.0
2016-09-16,Chip 'n' Dale's GADGETcoaster,12.0,25.0
2016-09-16,Storybook Land Canal Boats,11.0,25.0
2016-09-16,Pinocchio's Daring Journey,11.0,20.0
2016-09-16,King Arthur Carrousel,10.0,15.0
2016-09-16,Mad Tea Party,10.0,15.0
2016-09-16,Disneyland Monorail,9.0,15.0
2016-09-16,"""it's a small world"" Holiday",8.0,25.0
2016-09-16,The Many Adventures of Winnie the Pooh,7.0,20.0
2016-09-16,Walt Disney's Enchanted Tiki Room,5.0,5.0
2016-09-16,Frontierland Shootin' Exposition,,
2016-09-16,Main Street Cinema,,
2016-09-16,Sleeping Beauty Castle Walkthrough,,
2016-09-16,Star Wars: Path of the Jedi,,
2016-09-16,Tarzan's Treehouse™,,
2016-09-16,The Disney Gallery,,
2016-09-16,Chip 'n Dale Treehouse,,
2016-09-16,Goofy's Playhouse,,
2016-09-16,Minnie's House,,
2016-09-16,Star Wars Launch Bay,,
2016-09-16,Pixie Hollow,,
2016-09-16,Main Street Vehicles,,
2016-09-16,"Horse-Drawn Streetcars, presented by National Car Rental",,
2016-09-16,"Fire Engine, presented by National Car Rental",,
2016-09-16,"Horseless Carriage, presented by National Car Rental",,
2016-09-16,"Omnibus, presented by National Car Rental",,
2016-09-16,Davy Crockett's Explorer Canoes,,
2016-09-16,Diamond Celebration Décor,,
2016-09-16,Disneyland Railroad,,
2016-09-16,Donald's Boat,,
2016-09-16,Fantasmic!,,
2016-09-16,Great Moments with Mr. Lincoln,,
2016-09-16,Main Street Pumpkin Festival,,
2016-09-16,Mark Twain Riverboat,,
2016-09-16,Pirate's Lair on Tom Sawyer Island,,
2016-09-16,Sailing Ship Columbia,,
2016-09-16,Space Mountain Ghost Galaxy,,
2016-09-16,Trick or Treating at Mickey’s Halloween Party,,
2016-09-17,Space Mountain,58.0,95.0
