Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2019-07-13,The Simpsons Ride™,52.0,75.0
2019-07-13,Flight of the Hippogriff™,39.0,65.0
2019-07-13,Studio Tour,38.0,60.0
2019-07-13,Kung Fu Panda Adventure,30.0,55.0
2019-07-13,Despicable Me Minion Mayhem,30.0,50.0
2019-07-13,The Walking Dead Attraction,24.0,35.0
2019-07-13,Ollivanders™,22.0,45.0
2019-07-13,Super Silly Fun Land,,
2019-07-14,Jurassic World — The Ride,156.0,240.0
2019-07-14,Harry Potter and the Forbidden Journey™,56.0,100.0
2019-07-14,Revenge of the Mummy – The Ride,48.0,95.0
2019-07-14,The Simpsons Ride™,44.0,65.0
2019-07-14,TRANSFORMERS™: The Ride-3D,37.0,60.0
2019-07-14,Flight of the Hippogriff™,32.0,60.0
2019-07-14,Despicable Me Minion Mayhem,29.0,45.0
2019-07-14,Kung Fu Panda Adventure,29.0,55.0
2019-07-14,Studio Tour,28.0,55.0
2019-07-14,The Walking Dead Attraction,19.0,35.0
2019-07-14,Ollivanders™,19.0,35.0
2019-07-14,Super Silly Fun Land,,
2019-07-15,Jurassic World — The Ride,123.0,180.0
2019-07-15,Harry Potter and the Forbidden Journey™,71.0,170.0
2019-07-15,Revenge of the Mummy – The Ride,67.0,100.0
2019-07-15,TRANSFORMERS™: The Ride-3D,57.0,90.0
2019-07-15,The Simpsons Ride™,49.0,80.0
2019-07-15,Flight of the Hippogriff™,41.0,60.0
2019-07-15,Studio Tour,38.0,70.0
2019-07-15,Despicable Me Minion Mayhem,33.0,45.0
2019-07-15,Kung Fu Panda Adventure,32.0,50.0
2019-07-15,Ollivanders™,26.0,45.0
2019-07-15,The Walking Dead Attraction,21.0,30.0
2019-07-15,Super Silly Fun Land,,
2019-07-16,Jurassic World — The Ride,138.0,180.0
2019-07-16,TRANSFORMERS™: The Ride-3D,57.0,80.0
2019-07-16,Harry Potter and the Forbidden Journey™,50.0,105.0
2019-07-16,The Simpsons Ride™,47.0,65.0
2019-07-16,Revenge of the Mummy – The Ride,44.0,110.0
2019-07-16,Flight of the Hippogriff™,30.0,60.0
2019-07-16,Despicable Me Minion Mayhem,27.0,65.0
2019-07-16,Kung Fu Panda Adventure,26.0,45.0
2019-07-16,Ollivanders™,24.0,55.0
2019-07-16,The Walking Dead Attraction,20.0,35.0
2019-07-16,Studio Tour,19.0,45.0
2019-07-16,Super Silly Fun Land,,
2019-07-17,Jurassic World — The Ride,129.0,200.0
2019-07-17,Harry Potter and the Forbidden Journey™,62.0,115.0
2019-07-17,Revenge of the Mummy – The Ride,54.0,120.0
2019-07-17,TRANSFORMERS™: The Ride-3D,52.0,90.0
2019-07-17,The Simpsons Ride™,51.0,75.0
2019-07-17,Flight of the Hippogriff™,35.0,65.0
2019-07-17,Kung Fu Panda Adventure,34.0,65.0
2019-07-17,Studio Tour,33.0,70.0
2019-07-17,Despicable Me Minion Mayhem,31.0,50.0
2019-07-17,Ollivanders™,22.0,50.0
2019-07-17,The Walking Dead Attraction,21.0,35.0
2019-07-17,Super Silly Fun Land,,
2019-07-18,Jurassic World — The Ride,111.0,180.0
2019-07-18,Harry Potter and the Forbidden Journey™,79.0,120.0
2019-07-18,Revenge of the Mummy – The Ride,65.0,110.0
2019-07-18,The Simpsons Ride™,53.0,85.0
2019-07-18,TRANSFORMERS™: The Ride-3D,51.0,100.0
2019-07-18,Studio Tour,43.0,65.0
2019-07-18,Flight of the Hippogriff™,38.0,70.0
2019-07-18,Kung Fu Panda Adventure,35.0,70.0
2019-07-18,Despicable Me Minion Mayhem,32.0,60.0
2019-07-18,Ollivanders™,26.0,60.0
2019-07-18,The Walking Dead Attraction,23.0,30.0
2019-07-18,Super Silly Fun Land,,
2019-07-19,Jurassic World — The Ride,125.0,180.0
2019-07-19,Harry Potter and the Forbidden Journey™,96.0,170.0
2019-07-19,TRANSFORMERS™: The Ride-3D,70.0,120.0
2019-07-19,Flight of the Hippogriff™,69.0,100.0
2019-07-19,Revenge of the Mummy – The Ride,63.0,85.0
2019-07-19,The Simpsons Ride™,60.0,80.0
2019-07-19,Studio Tour,49.0,90.0
2019-07-19,Despicable Me Minion Mayhem,38.0,65.0
2019-07-19,Kung Fu Panda Adventure,37.0,60.0
2019-07-19,Ollivanders™,26.0,50.0
2019-07-19,The Walking Dead Attraction,24.0,40.0
2019-07-19,Super Silly Fun Land,,
2019-07-20,Jurassic World — The Ride,135.0,240.0
2019-07-20,Harry Potter and the Forbidden Journey™,98.0,180.0
2019-07-20,TRANSFORMERS™: The Ride-3D,79.0,130.0
2019-07-20,Revenge of the Mummy – The Ride,78.0,135.0
2019-07-20,Studio Tour,66.0,120.0
2019-07-20,The Simpsons Ride™,61.0,110.0
2019-07-20,Flight of the Hippogriff™,47.0,85.0
2019-07-20,Despicable Me Minion Mayhem,44.0,120.0
2019-07-20,Kung Fu Panda Adventure,41.0,80.0
2019-07-20,The Walking Dead Attraction,27.0,40.0
2019-07-20,Ollivanders™,24.0,50.0
2019-07-20,Super Silly Fun Land,,
2019-07-21,Jurassic World — The Ride,133.0,180.0
2019-07-21,Harry Potter and the Forbidden Journey™,72.0,120.0
2019-07-21,Revenge of the Mummy – The Ride,66.0,85.0
2019-07-21,TRANSFORMERS™: The Ride-3D,51.0,100.0
2019-07-21,The Simpsons Ride™,50.0,80.0
2019-07-21,Despicable Me Minion Mayhem,38.0,80.0
2019-07-21,Studio Tour,37.0,60.0
2019-07-21,Flight of the Hippogriff™,37.0,55.0
2019-07-21,Kung Fu Panda Adventure,32.0,65.0
2019-07-21,The Walking Dead Attraction,26.0,50.0
2019-07-21,Ollivanders™,20.0,50.0
2019-07-21,Super Silly Fun Land,,
2019-07-22,Jurassic World — The Ride,168.0,240.0
2019-07-22,Harry Potter and the Forbidden Journey™,89.0,160.0
2019-07-22,TRANSFORMERS™: The Ride-3D,69.0,140.0
2019-07-22,Revenge of the Mummy – The Ride,61.0,130.0
2019-07-22,The Simpsons Ride™,52.0,90.0
2019-07-22,Studio Tour,42.0,65.0
2019-07-22,Flight of the Hippogriff™,41.0,75.0
2019-07-22,Despicable Me Minion Mayhem,41.0,65.0
2019-07-22,Kung Fu Panda Adventure,35.0,55.0
2019-07-22,Ollivanders™,26.0,55.0
2019-07-22,The Walking Dead Attraction,19.0,40.0
2019-07-22,Super Silly Fun Land,,
2019-07-23,Jurassic World — The Ride,104.0,130.0
2019-07-23,Harry Potter and the Forbidden Journey™,60.0,120.0
2019-07-23,The Simpsons Ride™,48.0,65.0
2019-07-23,Revenge of the Mummy – The Ride,47.0,85.0
2019-07-23,TRANSFORMERS™: The Ride-3D,46.0,90.0
2019-07-23,Despicable Me Minion Mayhem,34.0,50.0
2019-07-23,Flight of the Hippogriff™,34.0,50.0
2019-07-23,Kung Fu Panda Adventure,30.0,50.0
2019-07-23,Studio Tour,24.0,50.0
2019-07-23,Ollivanders™,23.0,40.0
2019-07-23,The Walking Dead Attraction,18.0,25.0
2019-07-23,Super Silly Fun Land,,
2019-07-24,TRANSFORMERS™: The Ride-3D,149.0,240.0
2019-07-24,Jurassic World — The Ride,130.0,300.0
2019-07-24,Harry Potter and the Forbidden Journey™,60.0,115.0
2019-07-24,Revenge of the Mummy – The Ride,56.0,115.0
2019-07-24,The Simpsons Ride™,53.0,100.0
2019-07-24,Despicable Me Minion Mayhem,44.0,55.0
2019-07-24,Flight of the Hippogriff™,36.0,60.0
2019-07-24,Kung Fu Panda Adventure,33.0,55.0
2019-07-24,Studio Tour,31.0,60.0
2019-07-24,Ollivanders™,25.0,65.0
2019-07-24,The Walking Dead Attraction,18.0,35.0
2019-07-24,Super Silly Fun Land,,
2019-07-25,Jurassic World — The Ride,90.0,120.0
2019-07-25,Harry Potter and the Forbidden Journey™,65.0,135.0
2019-07-25,Revenge of the Mummy – The Ride,56.0,105.0
2019-07-25,TRANSFORMERS™: The Ride-3D,54.0,130.0
2019-07-25,The Simpsons Ride™,52.0,75.0
2019-07-25,Studio Tour,41.0,60.0
2019-07-25,Despicable Me Minion Mayhem,39.0,55.0
2019-07-25,Flight of the Hippogriff™,38.0,75.0
2019-07-25,Kung Fu Panda Adventure,33.0,60.0
2019-07-25,Ollivanders™,23.0,50.0
2019-07-25,The Walking Dead Attraction,19.0,35.0
2019-07-25,Super Silly Fun Land,,
2019-07-26,Jurassic World — The Ride,106.0,130.0
2019-07-26,Harry Potter and the Forbidden Journey™,73.0,140.0
2019-07-26,Revenge of the Mummy – The Ride,58.0,95.0
2019-07-26,TRANSFORMERS™: The Ride-3D,56.0,90.0
2019-07-26,The Simpsons Ride™,51.0,75.0
2019-07-26,Flight of the Hippogriff™,37.0,70.0
2019-07-26,Despicable Me Minion Mayhem,34.0,55.0
2019-07-26,Kung Fu Panda Adventure,31.0,65.0
2019-07-26,Studio Tour,30.0,55.0
2019-07-26,Ollivanders™,23.0,65.0
2019-07-26,The Walking Dead Attraction,22.0,35.0
2019-07-26,Super Silly Fun Land,,
2019-07-27,Jurassic World — The Ride,154.0,180.0
2019-07-27,Harry Potter and the Forbidden Journey™,94.0,240.0
2019-07-27,TRANSFORMERS™: The Ride-3D,76.0,140.0
2019-07-27,Revenge of the Mummy – The Ride,73.0,145.0
2019-07-27,The Simpsons Ride™,60.0,110.0
2019-07-27,Studio Tour,55.0,90.0
2019-07-27,Flight of the Hippogriff™,44.0,75.0
2019-07-27,Despicable Me Minion Mayhem,41.0,75.0
2019-07-27,Kung Fu Panda Adventure,37.0,70.0
2019-07-27,Ollivanders™,22.0,55.0
2019-07-27,The Walking Dead Attraction,21.0,35.0
2019-07-27,Super Silly Fun Land,,
2019-07-28,Jurassic World — The Ride,117.0,150.0
2019-07-28,Harry Potter and the Forbidden Journey™,79.0,140.0
2019-07-28,TRANSFORMERS™: The Ride-3D,68.0,90.0
2019-07-28,Revenge of the Mummy – The Ride,63.0,90.0
2019-07-28,The Simpsons Ride™,52.0,70.0
2019-07-28,Despicable Me Minion Mayhem,49.0,100.0
2019-07-28,Flight of the Hippogriff™,41.0,65.0
2019-07-28,Studio Tour,37.0,65.0
2019-07-28,Kung Fu Panda Adventure,35.0,55.0
2019-07-28,Ollivanders™,22.0,45.0
2019-07-28,The Walking Dead Attraction,20.0,35.0
2019-07-28,Super Silly Fun Land,,
2019-07-29,Jurassic World — The Ride,107.0,150.0
2019-07-29,Harry Potter and the Forbidden Journey™,99.0,180.0
2019-07-29,Revenge of the Mummy – The Ride,63.0,110.0
2019-07-29,The Simpsons Ride™,60.0,80.0
2019-07-29,TRANSFORMERS™: The Ride-3D,55.0,120.0
2019-07-29,Flight of the Hippogriff™,47.0,70.0
2019-07-29,Despicable Me Minion Mayhem,45.0,85.0
2019-07-29,Studio Tour,41.0,75.0
2019-07-29,Kung Fu Panda Adventure,38.0,65.0
2019-07-29,Ollivanders™,30.0,65.0
2019-07-29,The Walking Dead Attraction,21.0,40.0
2019-07-29,Super Silly Fun Land,,
2019-07-30,Jurassic World — The Ride,81.0,140.0
2019-07-30,Harry Potter and the Forbidden Journey™,75.0,160.0
2019-07-30,TRANSFORMERS™: The Ride-3D,52.0,120.0
2019-07-30,The Simpsons Ride™,51.0,65.0
2019-07-30,Revenge of the Mummy – The Ride,48.0,90.0
2019-07-30,Despicable Me Minion Mayhem,33.0,55.0
2019-07-30,Flight of the Hippogriff™,32.0,65.0
2019-07-30,Kung Fu Panda Adventure,26.0,45.0
2019-07-30,Studio Tour,25.0,50.0
2019-07-30,Ollivanders™,23.0,45.0
2019-07-30,The Walking Dead Attraction,18.0,40.0
2019-07-30,Super Silly Fun Land,,
2019-07-31,Jurassic World — The Ride,90.0,120.0
2019-07-31,Harry Potter and the Forbidden Journey™,63.0,95.0
2019-07-31,The Simpsons Ride™,49.0,70.0
2019-07-31,Revenge of the Mummy – The Ride,47.0,70.0
2019-07-31,TRANSFORMERS™: The Ride-3D,41.0,70.0
2019-07-31,Flight of the Hippogriff™,37.0,75.0
2019-07-31,Despicable Me Minion Mayhem,35.0,65.0
2019-07-31,Studio Tour,30.0,60.0
2019-07-31,Kung Fu Panda Adventure,27.0,50.0
2019-07-31,Ollivanders™,24.0,45.0
2019-07-31,The Walking Dead Attraction,20.0,35.0
2019-07-31,Super Silly Fun Land,,
2019-08-01,Jurassic World — The Ride,79.0,120.0
2019-08-01,Harry Potter and the Forbidden Journey™,56.0,100.0
2019-08-01,Revenge of the Mummy – The Ride,48.0,85.0
2019-08-01,The Simpsons Ride™,47.0,60.0
2019-08-01,TRANSFORMERS™: The Ride-3D,46.0,80.0
2019-08-01,Despicable Me Minion Mayhem,40.0,65.0
2019-08-01,Flight of the Hippogriff™,31.0,60.0
2019-08-01,Kung Fu Panda Adventure,27.0,55.0
2019-08-01,Ollivanders™,24.0,40.0
2019-08-01,Studio Tour,23.0,45.0
2019-08-01,The Walking Dead Attraction,20.0,30.0
2019-08-01,DinoPlay,,
2019-08-01,Super Silly Fun Land,,
2019-08-02,Jurassic World — The Ride,93.0,140.0
2019-08-02,Harry Potter and the Forbidden Journey™,66.0,115.0
2019-08-02,TRANSFORMERS™: The Ride-3D,57.0,80.0
2019-08-02,The Simpsons Ride™,53.0,75.0
2019-08-02,Revenge of the Mummy – The Ride,48.0,75.0
2019-08-02,Despicable Me Minion Mayhem,37.0,65.0
2019-08-02,Studio Tour,36.0,65.0
2019-08-02,Flight of the Hippogriff™,35.0,60.0
2019-08-02,Kung Fu Panda Adventure,30.0,65.0
2019-08-02,Ollivanders™,21.0,40.0
2019-08-02,The Walking Dead Attraction,18.0,40.0
2019-08-02,DinoPlay,,
2019-08-02,Super Silly Fun Land,,
2019-08-03,Jurassic World — The Ride,150.0,225.0
2019-08-03,Harry Potter and the Forbidden Journey™,97.0,180.0
2019-08-03,TRANSFORMERS™: The Ride-3D,80.0,150.0
2019-08-03,Revenge of the Mummy – The Ride,75.0,145.0
2019-08-03,The Simpsons Ride™,68.0,110.0
2019-08-03,Studio Tour,64.0,120.0
2019-08-03,Flight of the Hippogriff™,48.0,80.0
2019-08-03,Despicable Me Minion Mayhem,43.0,80.0
2019-08-03,Kung Fu Panda Adventure,36.0,80.0
2019-08-03,The Walking Dead Attraction,25.0,35.0
2019-08-03,Ollivanders™,25.0,45.0
2019-08-03,DinoPlay,,
2019-08-03,Super Silly Fun Land,,
2019-08-04,Jurassic World — The Ride,131.0,180.0
2019-08-04,Harry Potter and the Forbidden Journey™,96.0,140.0
2019-08-04,Revenge of the Mummy – The Ride,70.0,110.0
2019-08-04,TRANSFORMERS™: The Ride-3D,65.0,110.0
2019-08-04,The Simpsons Ride™,60.0,80.0
2019-08-04,Studio Tour,48.0,90.0
2019-08-04,Flight of the Hippogriff™,46.0,75.0
2019-08-04,Despicable Me Minion Mayhem,39.0,75.0
2019-08-04,Kung Fu Panda Adventure,34.0,55.0
2019-08-04,Ollivanders™,26.0,60.0
2019-08-04,The Walking Dead Attraction,19.0,35.0
2019-08-04,DinoPlay,,
2019-08-04,Super Silly Fun Land,,
2019-08-05,Jurassic World — The Ride,135.0,180.0
2019-08-05,Harry Potter and the Forbidden Journey™,120.0,240.0
2019-08-05,Revenge of the Mummy – The Ride,62.0,110.0
2019-08-05,TRANSFORMERS™: The Ride-3D,61.0,120.0
2019-08-05,The Simpsons Ride™,57.0,90.0
2019-08-05,Studio Tour,48.0,85.0
2019-08-05,Despicable Me Minion Mayhem,42.0,90.0
2019-08-05,Flight of the Hippogriff™,42.0,75.0
2019-08-05,Kung Fu Panda Adventure,36.0,70.0
2019-08-05,Ollivanders™,26.0,45.0
2019-08-05,The Walking Dead Attraction,20.0,35.0
2019-08-05,DinoPlay,,
2019-08-05,Super Silly Fun Land,,
2019-08-06,Jurassic World — The Ride,123.0,190.0
2019-08-06,Harry Potter and the Forbidden Journey™,85.0,140.0
2019-08-06,Revenge of the Mummy – The Ride,62.0,90.0
2019-08-06,TRANSFORMERS™: The Ride-3D,62.0,100.0
2019-08-06,The Simpsons Ride™,56.0,90.0
2019-08-06,Studio Tour,53.0,100.0
2019-08-06,Despicable Me Minion Mayhem,45.0,75.0
2019-08-06,Flight of the Hippogriff™,40.0,65.0
2019-08-06,Kung Fu Panda Adventure,37.0,65.0
2019-08-06,Ollivanders™,27.0,50.0
2019-08-06,The Walking Dead Attraction,20.0,30.0
2019-08-06,DinoPlay,,
2019-08-06,Super Silly Fun Land,,
2019-08-07,Jurassic World — The Ride,120.0,200.0
2019-08-07,Harry Potter and the Forbidden Journey™,80.0,130.0
2019-08-07,TRANSFORMERS™: The Ride-3D,73.0,100.0
2019-08-07,Revenge of the Mummy – The Ride,68.0,110.0
2019-08-07,Studio Tour,61.0,110.0
2019-08-07,The Simpsons Ride™,58.0,90.0
2019-08-07,Flight of the Hippogriff™,44.0,85.0
2019-08-07,Despicable Me Minion Mayhem,43.0,70.0
2019-08-07,Kung Fu Panda Adventure,35.0,70.0
2019-08-07,Ollivanders™,25.0,50.0
2019-08-07,The Walking Dead Attraction,22.0,40.0
2019-08-07,DinoPlay,,
2019-08-07,Super Silly Fun Land,,
2019-08-08,Jurassic World — The Ride,120.0,170.0
2019-08-08,Harry Potter and the Forbidden Journey™,83.0,140.0
2019-08-08,TRANSFORMERS™: The Ride-3D,55.0,100.0
2019-08-08,The Simpsons Ride™,54.0,75.0
2019-08-08,Revenge of the Mummy – The Ride,53.0,80.0
2019-08-08,Studio Tour,42.0,95.0
2019-08-08,Flight of the Hippogriff™,39.0,65.0
2019-08-08,Despicable Me Minion Mayhem,38.0,60.0
2019-08-08,Kung Fu Panda Adventure,28.0,70.0
2019-08-08,Ollivanders™,25.0,50.0
2019-08-08,The Walking Dead Attraction,19.0,35.0
2019-08-08,DinoPlay,,
2019-08-08,Super Silly Fun Land,,
2019-08-09,Jurassic World — The Ride,137.0,200.0
2019-08-09,Harry Potter and the Forbidden Journey™,87.0,165.0
2019-08-09,Revenge of the Mummy – The Ride,73.0,105.0
2019-08-09,TRANSFORMERS™: The Ride-3D,59.0,100.0
2019-08-09,The Simpsons Ride™,57.0,80.0
2019-08-09,Studio Tour,45.0,75.0
2019-08-09,Despicable Me Minion Mayhem,40.0,60.0
2019-08-09,Flight of the Hippogriff™,40.0,80.0
2019-08-09,Kung Fu Panda Adventure,29.0,50.0
2019-08-09,Ollivanders™,26.0,55.0
2019-08-09,The Walking Dead Attraction,19.0,35.0
2019-08-09,DinoPlay,,
2019-08-09,Super Silly Fun Land,,
2019-08-10,Jurassic World — The Ride,135.0,180.0
2019-08-10,Harry Potter and the Forbidden Journey™,94.0,150.0
2019-08-10,TRANSFORMERS™: The Ride-3D,76.0,120.0
2019-08-10,Revenge of the Mummy – The Ride,73.0,130.0
2019-08-10,Studio Tour,67.0,110.0
2019-08-10,The Simpsons Ride™,63.0,90.0
2019-08-10,Flight of the Hippogriff™,48.0,90.0
2019-08-10,Despicable Me Minion Mayhem,46.0,80.0
2019-08-10,Kung Fu Panda Adventure,35.0,60.0
2019-08-10,Ollivanders™,26.0,55.0
2019-08-10,The Walking Dead Attraction,21.0,35.0
2019-08-10,DinoPlay,,
2019-08-10,Super Silly Fun Land,,
2019-08-11,Jurassic World — The Ride,173.0,240.0
2019-08-11,Harry Potter and the Forbidden Journey™,74.0,120.0
2019-08-11,Revenge of the Mummy – The Ride,64.0,95.0
2019-08-11,TRANSFORMERS™: The Ride-3D,62.0,100.0
2019-08-11,The Simpsons Ride™,53.0,75.0
2019-08-11,Studio Tour,45.0,75.0
2019-08-11,Despicable Me Minion Mayhem,42.0,75.0
2019-08-11,Flight of the Hippogriff™,41.0,70.0
2019-08-11,Kung Fu Panda Adventure,33.0,60.0
2019-08-11,Ollivanders™,21.0,45.0
2019-08-11,The Walking Dead Attraction,17.0,40.0
2019-08-11,DinoPlay,,
2019-08-11,Super Silly Fun Land,,
2019-08-12,Jurassic World — The Ride,121.0,180.0
2019-08-12,Harry Potter and the Forbidden Journey™,82.0,140.0
2019-08-12,Revenge of the Mummy – The Ride,55.0,85.0
2019-08-12,The Simpsons Ride™,51.0,70.0
2019-08-12,TRANSFORMERS™: The Ride-3D,46.0,85.0
2019-08-12,Flight of the Hippogriff™,37.0,60.0
2019-08-12,Despicable Me Minion Mayhem,36.0,65.0
2019-08-12,Studio Tour,36.0,60.0
2019-08-12,Kung Fu Panda Adventure,28.0,50.0
2019-08-12,Ollivanders™,25.0,60.0
2019-08-12,The Walking Dead Attraction,18.0,40.0
2019-08-12,DinoPlay,,
2019-08-12,Super Silly Fun Land,,
2019-08-13,Jurassic World — The Ride,107.0,170.0
2019-08-13,Harry Potter and the Forbidden Journey™,56.0,100.0
2019-08-13,The Simpsons Ride™,45.0,60.0
2019-08-13,Revenge of the Mummy – The Ride,43.0,70.0
2019-08-13,TRANSFORMERS™: The Ride-3D,39.0,85.0
2019-08-13,Despicable Me Minion Mayhem,33.0,55.0
2019-08-13,Flight of the Hippogriff™,30.0,50.0
2019-08-13,Kung Fu Panda Adventure,24.0,50.0
2019-08-13,Studio Tour,21.0,40.0
2019-08-13,Ollivanders™,21.0,35.0
2019-08-13,The Walking Dead Attraction,20.0,35.0
2019-08-13,DinoPlay,,
2019-08-13,Super Silly Fun Land,,
2019-08-14,Jurassic World — The Ride,115.0,150.0
2019-08-14,Harry Potter and the Forbidden Journey™,52.0,100.0
2019-08-14,The Simpsons Ride™,43.0,55.0
2019-08-14,TRANSFORMERS™: The Ride-3D,39.0,70.0
2019-08-14,Revenge of the Mummy – The Ride,36.0,65.0
2019-08-14,Flight of the Hippogriff™,28.0,45.0
2019-08-14,Despicable Me Minion Mayhem,28.0,45.0
2019-08-14,Studio Tour,26.0,55.0
2019-08-14,Ollivanders™,22.0,45.0
2019-08-14,Kung Fu Panda Adventure,21.0,45.0
2019-08-14,The Walking Dead Attraction,16.0,25.0
2019-08-14,DinoPlay,,
2019-08-14,Super Silly Fun Land,,
2019-08-15,Jurassic World — The Ride,96.0,150.0
2019-08-15,Harry Potter and the Forbidden Journey™,57.0,100.0
2019-08-15,The Simpsons Ride™,53.0,150.0
2019-08-15,Revenge of the Mummy – The Ride,45.0,65.0
2019-08-15,TRANSFORMERS™: The Ride-3D,40.0,70.0
2019-08-15,Despicable Me Minion Mayhem,32.0,75.0
2019-08-15,Flight of the Hippogriff™,32.0,45.0
2019-08-15,Kung Fu Panda Adventure,30.0,55.0
2019-08-15,Studio Tour,26.0,55.0
2019-08-15,Ollivanders™,20.0,40.0
2019-08-15,The Walking Dead Attraction,18.0,25.0
2019-08-15,DinoPlay,,
2019-08-15,Super Silly Fun Land,,
2019-08-16,Jurassic World — The Ride,90.0,115.0
2019-08-16,Harry Potter and the Forbidden Journey™,61.0,95.0
2019-08-16,Revenge of the Mummy – The Ride,50.0,85.0
2019-08-16,TRANSFORMERS™: The Ride-3D,44.0,80.0
2019-08-16,The Simpsons Ride™,43.0,60.0
2019-08-16,Despicable Me Minion Mayhem,35.0,55.0
2019-08-16,Flight of the Hippogriff™,32.0,45.0
2019-08-16,Studio Tour,31.0,50.0
2019-08-16,Kung Fu Panda Adventure,25.0,45.0
2019-08-16,Ollivanders™,22.0,50.0
2019-08-16,The Walking Dead Attraction,18.0,30.0
2019-08-16,DinoPlay,,
2019-08-16,Super Silly Fun Land,,
2019-08-17,Jurassic World — The Ride,178.0,240.0
2019-08-17,Harry Potter and the Forbidden Journey™,92.0,150.0
2019-08-17,TRANSFORMERS™: The Ride-3D,72.0,120.0
2019-08-17,Revenge of the Mummy – The Ride,71.0,135.0
2019-08-17,The Simpsons Ride™,61.0,85.0
2019-08-17,Studio Tour,60.0,95.0
2019-08-17,Flight of the Hippogriff™,46.0,70.0
2019-08-17,Despicable Me Minion Mayhem,44.0,125.0
2019-08-17,Kung Fu Panda Adventure,34.0,70.0
2019-08-17,Ollivanders™,23.0,50.0
2019-08-17,The Walking Dead Attraction,21.0,35.0
2019-08-17,DinoPlay,,
2019-08-17,Super Silly Fun Land,,
2019-08-18,Jurassic World — The Ride,115.0,150.0
2019-08-18,Harry Potter and the Forbidden Journey™,54.0,90.0
2019-08-18,Revenge of the Mummy – The Ride,49.0,85.0
2019-08-18,TRANSFORMERS™: The Ride-3D,47.0,75.0
2019-08-18,The Simpsons Ride™,46.0,70.0
2019-08-18,Studio Tour,35.0,65.0
2019-08-18,Flight of the Hippogriff™,31.0,50.0
2019-08-18,Despicable Me Minion Mayhem,28.0,45.0
2019-08-18,Kung Fu Panda Adventure,24.0,45.0
2019-08-18,Ollivanders™,21.0,35.0
2019-08-18,The Walking Dead Attraction,17.0,30.0
2019-08-18,DinoPlay,,
2019-08-18,Super Silly Fun Land,,
2019-08-19,Jurassic World — The Ride,93.0,130.0
2019-08-19,Harry Potter and the Forbidden Journey™,62.0,100.0
2019-08-19,The Simpsons Ride™,54.0,70.0
2019-08-19,Despicable Me Minion Mayhem,43.0,90.0
2019-08-19,Revenge of the Mummy – The Ride,42.0,80.0
2019-08-19,TRANSFORMERS™: The Ride-3D,37.0,60.0
2019-08-19,Flight of the Hippogriff™,30.0,45.0
2019-08-19,Ollivanders™,25.0,45.0
2019-08-19,Studio Tour,23.0,45.0
2019-08-19,Kung Fu Panda Adventure,23.0,50.0
2019-08-19,The Walking Dead Attraction,20.0,30.0
2019-08-19,DinoPlay,,
2019-08-19,Super Silly Fun Land,,
2019-08-20,Jurassic World — The Ride,66.0,100.0
2019-08-20,The Simpsons Ride™,45.0,60.0
2019-08-20,Harry Potter and the Forbidden Journey™,42.0,75.0
2019-08-20,Revenge of the Mummy – The Ride,34.0,65.0
2019-08-20,TRANSFORMERS™: The Ride-3D,32.0,60.0
2019-08-20,Ollivanders™,32.0,55.0
2019-08-20,Despicable Me Minion Mayhem,27.0,45.0
2019-08-20,Flight of the Hippogriff™,24.0,55.0
2019-08-20,Kung Fu Panda Adventure,23.0,60.0
2019-08-20,Studio Tour,17.0,30.0
2019-08-20,The Walking Dead Attraction,16.0,25.0
2019-08-20,DinoPlay,,
2019-08-20,Super Silly Fun Land,,
2019-08-21,Jurassic World — The Ride,61.0,100.0
2019-08-21,The Simpsons Ride™,40.0,65.0
2019-08-21,TRANSFORMERS™: The Ride-3D,39.0,70.0
2019-08-21,Harry Potter and the Forbidden Journey™,36.0,100.0
2019-08-21,Revenge of the Mummy – The Ride,26.0,50.0
2019-08-21,Ollivanders™,26.0,60.0
2019-08-21,Despicable Me Minion Mayhem,23.0,40.0
2019-08-21,Flight of the Hippogriff™,19.0,35.0
2019-08-21,Kung Fu Panda Adventure,17.0,35.0
2019-08-21,The Walking Dead Attraction,15.0,20.0
2019-08-21,Studio Tour,15.0,25.0
2019-08-21,DinoPlay,,
2019-08-21,Super Silly Fun Land,,
2019-08-22,Jurassic World — The Ride,70.0,100.0
2019-08-22,TRANSFORMERS™: The Ride-3D,49.0,120.0
2019-08-22,The Simpsons Ride™,38.0,55.0
2019-08-22,Harry Potter and the Forbidden Journey™,36.0,55.0
2019-08-22,Ollivanders™,31.0,50.0
2019-08-22,Revenge of the Mummy – The Ride,30.0,55.0
2019-08-22,Flight of the Hippogriff™,24.0,45.0
2019-08-22,Despicable Me Minion Mayhem,22.0,40.0
2019-08-22,The Walking Dead Attraction,18.0,45.0
2019-08-22,Kung Fu Panda Adventure,14.0,25.0
2019-08-22,Studio Tour,12.0,25.0
2019-08-22,DinoPlay,,
2019-08-22,Super Silly Fun Land,,
2019-08-23,Jurassic World — The Ride,75.0,105.0
2019-08-23,Harry Potter and the Forbidden Journey™,44.0,70.0
2019-08-23,The Simpsons Ride™,42.0,55.0
2019-08-23,TRANSFORMERS™: The Ride-3D,40.0,65.0
2019-08-23,Revenge of the Mummy – The Ride,31.0,65.0
2019-08-23,Despicable Me Minion Mayhem,25.0,40.0
2019-08-23,Flight of the Hippogriff™,24.0,65.0
