Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2024-03-09,Star Tours - The Adventures Continue,5.0,5.0
2024-03-09,Blue Bayou Restaurant,,
2024-03-09,Cafe Orleans,,
2024-03-09,Carnation Café,,
2024-03-09,Oga's Cantina at the Disneyland Resort,,
2024-03-09,River Belle Terrace,,
2024-03-09,Disneyland Monorail,,
2024-03-09,"""it's a small world""",,
2024-03-09,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-09,Autopia,,
2024-03-09,Big Thunder Mountain Railroad,,
2024-03-09,Casey Jr. Circus Train,,
2024-03-09,Chip 'n' Dale's GADGETcoaster,,
2024-03-09,Davy Crockett's Explorer Canoes,,
2024-03-09,Disneyland Railroad,,
2024-03-09,Finding Nemo Submarine Voyage,,
2024-03-09,Goofy's How-to-Play Yard,,
2024-03-09,Great Moments with Mr. Lincoln,,
2024-03-09,Indiana Jones™ Adventure,,
2024-03-09,Jungle Cruise,,
2024-03-09,Mark Twain Riverboat,,
2024-03-09,Matterhorn Bobsleds,,
2024-03-09,Meet Tinker Bell in Pixie Hollow,,
2024-03-09,Mickey & Minnie's Runaway Railway,,
2024-03-09,Mickey's House and Meet Mickey Mouse,,
2024-03-09,Millennium Falcon: Smugglers Run,,
2024-03-09,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-09,Pirate's Lair on Tom Sawyer Island,,
2024-03-09,Pirates of the Caribbean,,
2024-03-09,Roger Rabbit's Car Toon Spin,,
2024-03-09,Sailing Ship Columbia,,
2024-03-09,Splash Mountain,,
2024-03-09,Star Wars: Rise of the Resistance,,
2024-03-09,Storybook Land Canal Boats,,
2024-03-09,The Many Adventures of Winnie the Pooh,,
2024-03-09,Walt Disney's Enchanted Tiki Room,,
2024-03-10,Star Wars: Rise of the Resistance,56.0,85.0
2024-03-10,Space Mountain,55.0,120.0
2024-03-10,Blue Bayou Restaurant,46.0,55.0
2024-03-10,Indiana Jones™ Adventure,45.0,75.0
2024-03-10,Mickey & Minnie's Runaway Railway,45.0,85.0
2024-03-10,Matterhorn Bobsleds,44.0,75.0
2024-03-10,Big Thunder Mountain Railroad,37.0,70.0
2024-03-10,Roger Rabbit's Car Toon Spin,35.0,60.0
2024-03-10,Peter Pan's Flight,35.0,60.0
2024-03-10,Cafe Orleans,33.0,55.0
2024-03-10,Millennium Falcon: Smugglers Run,31.0,80.0
2024-03-10,Alice in Wonderland,31.0,50.0
2024-03-10,Carnation Café,30.0,55.0
2024-03-10,Chip 'n' Dale's GADGETcoaster,30.0,60.0
2024-03-10,Dumbo the Flying Elephant,29.0,50.0
2024-03-10,Buzz Lightyear Astro Blasters,28.0,50.0
2024-03-10,Mickey's House and Meet Mickey Mouse,28.0,60.0
2024-03-10,Autopia,24.0,50.0
2024-03-10,Jungle Cruise,24.0,40.0
2024-03-10,Pirates of the Caribbean,23.0,45.0
2024-03-10,Finding Nemo Submarine Voyage,20.0,35.0
2024-03-10,Oga's Cantina at the Disneyland Resort,20.0,30.0
2024-03-10,Star Tours - The Adventures Continue,19.0,40.0
2024-03-10,Snow White's Enchanted Wish,18.0,35.0
2024-03-10,Mr. Toad's Wild Ride,18.0,40.0
2024-03-10,River Belle Terrace,16.0,55.0
2024-03-10,Casey Jr. Circus Train,15.0,30.0
2024-03-10,Pinocchio's Daring Journey,14.0,30.0
2024-03-10,Storybook Land Canal Boats,13.0,25.0
2024-03-10,Mad Tea Party,12.0,25.0
2024-03-10,"""it's a small world""",11.0,35.0
2024-03-10,Davy Crockett's Explorer Canoes,11.0,20.0
2024-03-10,The Many Adventures of Winnie the Pooh,9.0,30.0
2024-03-10,King Arthur Carrousel,7.0,20.0
2024-03-10,Disneyland Monorail,5.0,20.0
2024-03-10,Goofy's How-to-Play Yard,,
2024-03-10,Great Moments with Mr. Lincoln,,
2024-03-10,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-10,Walt Disney's Enchanted Tiki Room,,
2024-03-10,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-10,Mark Twain Riverboat,,
2024-03-10,Disneyland Railroad,,
2024-03-10,Meet Tinker Bell in Pixie Hollow,,
2024-03-10,Pirate's Lair on Tom Sawyer Island,,
2024-03-10,Sailing Ship Columbia,,
2024-03-10,Splash Mountain,,
2024-03-11,Star Wars: Rise of the Resistance,63.0,85.0
2024-03-11,Space Mountain,60.0,90.0
2024-03-11,Indiana Jones™ Adventure,51.0,85.0
2024-03-11,Matterhorn Bobsleds,50.0,95.0
2024-03-11,Peter Pan's Flight,41.0,60.0
2024-03-11,Blue Bayou Restaurant,41.0,55.0
2024-03-11,Big Thunder Mountain Railroad,39.0,60.0
2024-03-11,Mickey's House and Meet Mickey Mouse,38.0,60.0
2024-03-11,Mickey & Minnie's Runaway Railway,37.0,70.0
2024-03-11,Roger Rabbit's Car Toon Spin,37.0,65.0
2024-03-11,Millennium Falcon: Smugglers Run,35.0,80.0
2024-03-11,Alice in Wonderland,33.0,60.0
2024-03-11,Star Tours - The Adventures Continue,32.0,55.0
2024-03-11,Cafe Orleans,31.0,55.0
2024-03-11,Carnation Café,30.0,55.0
2024-03-11,Dumbo the Flying Elephant,29.0,45.0
2024-03-11,Buzz Lightyear Astro Blasters,29.0,55.0
2024-03-11,Chip 'n' Dale's GADGETcoaster,29.0,60.0
2024-03-11,Pirates of the Caribbean,27.0,50.0
2024-03-11,Jungle Cruise,25.0,60.0
2024-03-11,Autopia,24.0,55.0
2024-03-11,Finding Nemo Submarine Voyage,22.0,45.0
2024-03-11,Oga's Cantina at the Disneyland Resort,21.0,30.0
2024-03-11,Snow White's Enchanted Wish,19.0,40.0
2024-03-11,Mr. Toad's Wild Ride,18.0,40.0
2024-03-11,River Belle Terrace,18.0,55.0
2024-03-11,Storybook Land Canal Boats,17.0,30.0
2024-03-11,Casey Jr. Circus Train,17.0,30.0
2024-03-11,"""it's a small world""",14.0,45.0
2024-03-11,Pinocchio's Daring Journey,14.0,30.0
2024-03-11,Davy Crockett's Explorer Canoes,14.0,25.0
2024-03-11,Mad Tea Party,12.0,35.0
2024-03-11,The Many Adventures of Winnie the Pooh,11.0,30.0
2024-03-11,King Arthur Carrousel,10.0,25.0
2024-03-11,Disneyland Monorail,5.0,5.0
2024-03-11,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2024-03-11,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-11,Goofy's How-to-Play Yard,,
2024-03-11,Great Moments with Mr. Lincoln,,
2024-03-11,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-11,Walt Disney's Enchanted Tiki Room,,
2024-03-11,Mark Twain Riverboat,,
2024-03-11,Disneyland Railroad,,
2024-03-11,Meet Tinker Bell in Pixie Hollow,,
2024-03-11,Sailing Ship Columbia,,
2024-03-11,Splash Mountain,,
2024-03-12,Peter Pan's Flight,28.0,30.0
2024-03-12,Alice in Wonderland,9.0,15.0
2024-03-12,Buzz Lightyear Astro Blasters,5.0,5.0
2024-03-12,Disneyland Monorail,5.0,5.0
2024-03-12,Dumbo the Flying Elephant,5.0,5.0
2024-03-12,King Arthur Carrousel,5.0,5.0
2024-03-12,Mad Tea Party,5.0,5.0
2024-03-12,Mr. Toad's Wild Ride,5.0,5.0
2024-03-12,Pinocchio's Daring Journey,5.0,5.0
2024-03-12,Snow White's Enchanted Wish,5.0,5.0
2024-03-12,Space Mountain,5.0,5.0
2024-03-12,Star Tours - The Adventures Continue,5.0,5.0
2024-03-12,Blue Bayou Restaurant,,
2024-03-12,Cafe Orleans,,
2024-03-12,Carnation Café,,
2024-03-12,Oga's Cantina at the Disneyland Resort,,
2024-03-12,River Belle Terrace,,
2024-03-12,"""it's a small world""",,
2024-03-12,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-12,Autopia,,
2024-03-12,Big Thunder Mountain Railroad,,
2024-03-12,Casey Jr. Circus Train,,
2024-03-12,Chip 'n' Dale's GADGETcoaster,,
2024-03-12,Davy Crockett's Explorer Canoes,,
2024-03-12,Disneyland Railroad,,
2024-03-12,Finding Nemo Submarine Voyage,,
2024-03-12,Goofy's How-to-Play Yard,,
2024-03-12,Great Moments with Mr. Lincoln,,
2024-03-12,Indiana Jones™ Adventure,,
2024-03-12,Jungle Cruise,,
2024-03-12,Mark Twain Riverboat,,
2024-03-12,Matterhorn Bobsleds,,
2024-03-12,Meet Tinker Bell in Pixie Hollow,,
2024-03-12,Mickey & Minnie's Runaway Railway,,
2024-03-12,Mickey's House and Meet Mickey Mouse,,
2024-03-12,Millennium Falcon: Smugglers Run,,
2024-03-12,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-12,Pirate's Lair on Tom Sawyer Island,,
2024-03-12,Pirates of the Caribbean,,
2024-03-12,Roger Rabbit's Car Toon Spin,,
2024-03-12,Sailing Ship Columbia,,
2024-03-12,Splash Mountain,,
2024-03-12,Star Wars: Rise of the Resistance,,
2024-03-12,Storybook Land Canal Boats,,
2024-03-12,The Many Adventures of Winnie the Pooh,,
2024-03-12,Walt Disney's Enchanted Tiki Room,,
2024-03-13,Star Wars: Rise of the Resistance,53.0,100.0
2024-03-13,Space Mountain,45.0,70.0
2024-03-13,Matterhorn Bobsleds,40.0,60.0
2024-03-13,Indiana Jones™ Adventure,37.0,60.0
2024-03-13,Peter Pan's Flight,31.0,45.0
2024-03-13,Roger Rabbit's Car Toon Spin,30.0,60.0
2024-03-13,Big Thunder Mountain Railroad,27.0,45.0
2024-03-13,Mickey's House and Meet Mickey Mouse,27.0,45.0
2024-03-13,Mickey & Minnie's Runaway Railway,25.0,45.0
2024-03-13,Chip 'n' Dale's GADGETcoaster,24.0,45.0
2024-03-13,Alice in Wonderland,23.0,40.0
2024-03-13,Carnation Café,23.0,50.0
2024-03-13,Millennium Falcon: Smugglers Run,22.0,60.0
2024-03-13,Dumbo the Flying Elephant,22.0,45.0
2024-03-13,Cafe Orleans,21.0,45.0
2024-03-13,Oga's Cantina at the Disneyland Resort,19.0,30.0
2024-03-13,Finding Nemo Submarine Voyage,18.0,30.0
2024-03-13,River Belle Terrace,17.0,55.0
2024-03-13,Jungle Cruise,17.0,40.0
2024-03-13,Casey Jr. Circus Train,16.0,35.0
2024-03-13,Buzz Lightyear Astro Blasters,16.0,45.0
2024-03-13,Pirates of the Caribbean,15.0,35.0
2024-03-13,Mr. Toad's Wild Ride,15.0,20.0
2024-03-13,Snow White's Enchanted Wish,12.0,25.0
2024-03-13,Star Tours - The Adventures Continue,11.0,25.0
2024-03-13,Autopia,11.0,30.0
2024-03-13,Davy Crockett's Explorer Canoes,10.0,10.0
2024-03-13,Mark Twain Riverboat,10.0,10.0
2024-03-13,Storybook Land Canal Boats,9.0,15.0
2024-03-13,Pinocchio's Daring Journey,8.0,15.0
2024-03-13,Disneyland Monorail,8.0,15.0
2024-03-13,Mad Tea Party,6.0,15.0
2024-03-13,The Many Adventures of Winnie the Pooh,5.0,10.0
2024-03-13,"""it's a small world""",5.0,10.0
2024-03-13,King Arthur Carrousel,5.0,10.0
2024-03-13,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2024-03-13,Blue Bayou Restaurant,,
2024-03-13,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-13,Goofy's How-to-Play Yard,,
2024-03-13,Great Moments with Mr. Lincoln,,
2024-03-13,Walt Disney's Enchanted Tiki Room,,
2024-03-13,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-13,Disneyland Railroad,,
2024-03-13,Meet Tinker Bell in Pixie Hollow,,
2024-03-13,Sailing Ship Columbia,,
2024-03-13,Splash Mountain,,
2024-03-14,Peter Pan's Flight,20.0,20.0
2024-03-14,Alice in Wonderland,5.0,5.0
2024-03-14,Buzz Lightyear Astro Blasters,5.0,5.0
2024-03-14,Disneyland Monorail,5.0,5.0
2024-03-14,King Arthur Carrousel,5.0,5.0
2024-03-14,Mad Tea Party,5.0,5.0
2024-03-14,Mr. Toad's Wild Ride,5.0,5.0
2024-03-14,Pinocchio's Daring Journey,5.0,5.0
2024-03-14,Snow White's Enchanted Wish,5.0,5.0
2024-03-14,Space Mountain,5.0,5.0
2024-03-14,Star Tours - The Adventures Continue,5.0,5.0
2024-03-14,Blue Bayou Restaurant,,
2024-03-14,Cafe Orleans,,
2024-03-14,Carnation Café,,
2024-03-14,Oga's Cantina at the Disneyland Resort,,
2024-03-14,River Belle Terrace,,
2024-03-14,Dumbo the Flying Elephant,,
2024-03-14,"""it's a small world""",,
2024-03-14,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-14,Autopia,,
2024-03-14,Big Thunder Mountain Railroad,,
2024-03-14,Casey Jr. Circus Train,,
2024-03-14,Chip 'n' Dale's GADGETcoaster,,
2024-03-14,Davy Crockett's Explorer Canoes,,
2024-03-14,Disneyland Railroad,,
2024-03-14,Finding Nemo Submarine Voyage,,
2024-03-14,Goofy's How-to-Play Yard,,
2024-03-14,Great Moments with Mr. Lincoln,,
2024-03-14,Indiana Jones™ Adventure,,
2024-03-14,Jungle Cruise,,
2024-03-14,Mark Twain Riverboat,,
2024-03-14,Matterhorn Bobsleds,,
2024-03-14,Meet Tinker Bell in Pixie Hollow,,
2024-03-14,Mickey & Minnie's Runaway Railway,,
2024-03-14,Mickey's House and Meet Mickey Mouse,,
2024-03-14,Millennium Falcon: Smugglers Run,,
2024-03-14,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-14,Pirate's Lair on Tom Sawyer Island,,
2024-03-14,Pirates of the Caribbean,,
2024-03-14,Roger Rabbit's Car Toon Spin,,
2024-03-14,Sailing Ship Columbia,,
2024-03-14,Splash Mountain,,
2024-03-14,Star Wars: Rise of the Resistance,,
2024-03-14,Storybook Land Canal Boats,,
2024-03-14,The Many Adventures of Winnie the Pooh,,
2024-03-14,Walt Disney's Enchanted Tiki Room,,
2024-03-15,Star Wars: Rise of the Resistance,55.0,90.0
2024-03-15,Indiana Jones™ Adventure,47.0,70.0
2024-03-15,Space Mountain,47.0,75.0
2024-03-15,Matterhorn Bobsleds,47.0,90.0
2024-03-15,Roger Rabbit's Car Toon Spin,40.0,70.0
2024-03-15,Cafe Orleans,33.0,55.0
2024-03-15,Peter Pan's Flight,32.0,45.0
2024-03-15,Big Thunder Mountain Railroad,32.0,55.0
2024-03-15,Mickey's House and Meet Mickey Mouse,31.0,45.0
2024-03-15,Mickey & Minnie's Runaway Railway,30.0,55.0
2024-03-15,Carnation Café,26.0,55.0
2024-03-15,Alice in Wonderland,26.0,35.0
2024-03-15,Chip 'n' Dale's GADGETcoaster,25.0,50.0
2024-03-15,Dumbo the Flying Elephant,24.0,45.0
2024-03-15,Oga's Cantina at the Disneyland Resort,23.0,30.0
2024-03-15,Buzz Lightyear Astro Blasters,23.0,60.0
2024-03-15,Millennium Falcon: Smugglers Run,22.0,55.0
2024-03-15,Pirates of the Caribbean,21.0,35.0
2024-03-15,Star Tours - The Adventures Continue,19.0,60.0
2024-03-15,Disneyland Monorail,18.0,30.0
2024-03-15,Autopia,17.0,40.0
2024-03-15,Finding Nemo Submarine Voyage,16.0,30.0
2024-03-15,Jungle Cruise,16.0,30.0
2024-03-15,River Belle Terrace,15.0,30.0
2024-03-15,Snow White's Enchanted Wish,14.0,30.0
2024-03-15,Mr. Toad's Wild Ride,14.0,25.0
2024-03-15,Storybook Land Canal Boats,12.0,25.0
2024-03-15,Casey Jr. Circus Train,10.0,25.0
2024-03-15,Mad Tea Party,10.0,25.0
2024-03-15,Davy Crockett's Explorer Canoes,10.0,20.0
2024-03-15,Mark Twain Riverboat,10.0,10.0
2024-03-15,Pinocchio's Daring Journey,9.0,15.0
2024-03-15,"""it's a small world""",7.0,15.0
2024-03-15,The Many Adventures of Winnie the Pooh,6.0,15.0
2024-03-15,King Arthur Carrousel,6.0,20.0
2024-03-15,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2024-03-15,Blue Bayou Restaurant,,
2024-03-15,Goofy's How-to-Play Yard,,
2024-03-15,Great Moments with Mr. Lincoln,,
2024-03-15,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-15,Walt Disney's Enchanted Tiki Room,,
2024-03-15,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-15,Disneyland Railroad,,
2024-03-15,Meet Tinker Bell in Pixie Hollow,,
2024-03-15,Sailing Ship Columbia,,
2024-03-15,Splash Mountain,,
2024-03-16,Peter Pan's Flight,19.0,20.0
2024-03-16,Disneyland Monorail,15.0,15.0
2024-03-16,Space Mountain,11.0,15.0
2024-03-16,Alice in Wonderland,7.0,10.0
2024-03-16,Dumbo the Flying Elephant,7.0,10.0
2024-03-16,Buzz Lightyear Astro Blasters,5.0,5.0
2024-03-16,King Arthur Carrousel,5.0,5.0
2024-03-16,Mad Tea Party,5.0,5.0
2024-03-16,Mr. Toad's Wild Ride,5.0,5.0
2024-03-16,Pinocchio's Daring Journey,5.0,5.0
2024-03-16,Snow White's Enchanted Wish,5.0,5.0
2024-03-16,Star Tours - The Adventures Continue,5.0,5.0
2024-03-16,Blue Bayou Restaurant,,
2024-03-16,Cafe Orleans,,
2024-03-16,Carnation Café,,
2024-03-16,Oga's Cantina at the Disneyland Resort,,
2024-03-16,River Belle Terrace,,
2024-03-16,"""it's a small world""",,
2024-03-16,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-16,Autopia,,
2024-03-16,Big Thunder Mountain Railroad,,
2024-03-16,Casey Jr. Circus Train,,
2024-03-16,Chip 'n' Dale's GADGETcoaster,,
2024-03-16,Davy Crockett's Explorer Canoes,,
2024-03-16,Disneyland Railroad,,
2024-03-16,Finding Nemo Submarine Voyage,,
2024-03-16,Goofy's How-to-Play Yard,,
2024-03-16,Great Moments with Mr. Lincoln,,
2024-03-16,Indiana Jones™ Adventure,,
2024-03-16,Jungle Cruise,,
2024-03-16,Mark Twain Riverboat,,
2024-03-16,Matterhorn Bobsleds,,
2024-03-16,Meet Tinker Bell in Pixie Hollow,,
2024-03-16,Mickey & Minnie's Runaway Railway,,
2024-03-16,Mickey's House and Meet Mickey Mouse,,
2024-03-16,Millennium Falcon: Smugglers Run,,
2024-03-16,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-16,Pirate's Lair on Tom Sawyer Island,,
2024-03-16,Pirates of the Caribbean,,
2024-03-16,Roger Rabbit's Car Toon Spin,,
2024-03-16,Sailing Ship Columbia,,
2024-03-16,Splash Mountain,,
2024-03-16,Star Wars: Rise of the Resistance,,
2024-03-16,Storybook Land Canal Boats,,
2024-03-16,The Many Adventures of Winnie the Pooh,,
2024-03-16,Walt Disney's Enchanted Tiki Room,,
2024-03-17,Star Wars: Rise of the Resistance,52.0,90.0
2024-03-17,Blue Bayou Restaurant,49.0,55.0
2024-03-17,Indiana Jones™ Adventure,43.0,70.0
2024-03-17,Space Mountain,41.0,70.0
2024-03-17,Mickey & Minnie's Runaway Railway,40.0,70.0
2024-03-17,Matterhorn Bobsleds,37.0,70.0
2024-03-17,Peter Pan's Flight,34.0,55.0
2024-03-17,Big Thunder Mountain Railroad,32.0,55.0
2024-03-17,Roger Rabbit's Car Toon Spin,31.0,60.0
2024-03-17,Cafe Orleans,27.0,55.0
2024-03-17,Alice in Wonderland,25.0,40.0
2024-03-17,Chip 'n' Dale's GADGETcoaster,24.0,45.0
2024-03-17,Mickey's House and Meet Mickey Mouse,23.0,60.0
2024-03-17,Carnation Café,22.0,55.0
2024-03-17,Oga's Cantina at the Disneyland Resort,20.0,30.0
2024-03-17,Dumbo the Flying Elephant,20.0,40.0
2024-03-17,Millennium Falcon: Smugglers Run,20.0,70.0
2024-03-17,Buzz Lightyear Astro Blasters,19.0,45.0
2024-03-17,Pirates of the Caribbean,17.0,40.0
2024-03-17,Jungle Cruise,16.0,40.0
2024-03-17,River Belle Terrace,15.0,30.0
2024-03-17,Autopia,14.0,35.0
2024-03-17,Star Tours - The Adventures Continue,14.0,35.0
2024-03-17,Mr. Toad's Wild Ride,13.0,25.0
2024-03-17,Snow White's Enchanted Wish,13.0,25.0
2024-03-17,Finding Nemo Submarine Voyage,12.0,30.0
2024-03-17,Casey Jr. Circus Train,12.0,30.0
2024-03-17,"""it's a small world""",11.0,55.0
2024-03-17,Pinocchio's Daring Journey,10.0,20.0
2024-03-17,Davy Crockett's Explorer Canoes,10.0,10.0
2024-03-17,Mark Twain Riverboat,10.0,10.0
2024-03-17,Storybook Land Canal Boats,8.0,20.0
2024-03-17,The Many Adventures of Winnie the Pooh,7.0,20.0
2024-03-17,Mad Tea Party,7.0,20.0
2024-03-17,King Arthur Carrousel,6.0,15.0
2024-03-17,Disneyland Monorail,5.0,5.0
2024-03-17,Goofy's How-to-Play Yard,,
2024-03-17,Great Moments with Mr. Lincoln,,
2024-03-17,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-17,Walt Disney's Enchanted Tiki Room,,
2024-03-17,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-17,Pirate's Lair on Tom Sawyer Island,,
2024-03-17,Disneyland Railroad,,
2024-03-17,Meet Tinker Bell in Pixie Hollow,,
2024-03-17,Sailing Ship Columbia,,
2024-03-17,Splash Mountain,,
2024-03-18,Star Wars: Rise of the Resistance,61.0,85.0
2024-03-18,Space Mountain,59.0,125.0
2024-03-18,Matterhorn Bobsleds,53.0,100.0
2024-03-18,Indiana Jones™ Adventure,52.0,85.0
2024-03-18,Blue Bayou Restaurant,48.0,55.0
2024-03-18,Roger Rabbit's Car Toon Spin,44.0,105.0
2024-03-18,Mickey & Minnie's Runaway Railway,40.0,80.0
2024-03-18,Peter Pan's Flight,40.0,65.0
2024-03-18,Big Thunder Mountain Railroad,37.0,75.0
2024-03-18,Millennium Falcon: Smugglers Run,37.0,90.0
2024-03-18,Mickey's House and Meet Mickey Mouse,35.0,60.0
2024-03-18,Cafe Orleans,32.0,55.0
2024-03-18,Carnation Café,30.0,55.0
2024-03-18,Buzz Lightyear Astro Blasters,30.0,65.0
2024-03-18,Alice in Wonderland,28.0,45.0
2024-03-18,Star Tours - The Adventures Continue,27.0,65.0
2024-03-18,Dumbo the Flying Elephant,27.0,45.0
2024-03-18,Chip 'n' Dale's GADGETcoaster,27.0,60.0
2024-03-18,Pirates of the Caribbean,25.0,60.0
2024-03-18,Autopia,25.0,50.0
2024-03-18,Jungle Cruise,22.0,35.0
2024-03-18,Snow White's Enchanted Wish,21.0,40.0
2024-03-18,Mr. Toad's Wild Ride,21.0,50.0
2024-03-18,Oga's Cantina at the Disneyland Resort,20.0,30.0
2024-03-18,Finding Nemo Submarine Voyage,17.0,30.0
2024-03-18,River Belle Terrace,17.0,55.0
2024-03-18,Pinocchio's Daring Journey,16.0,40.0
2024-03-18,Casey Jr. Circus Train,14.0,30.0
2024-03-18,"""it's a small world""",13.0,50.0
2024-03-18,Storybook Land Canal Boats,12.0,25.0
2024-03-18,Mad Tea Party,10.0,25.0
2024-03-18,King Arthur Carrousel,10.0,20.0
2024-03-18,Davy Crockett's Explorer Canoes,10.0,10.0
2024-03-18,Mark Twain Riverboat,10.0,10.0
2024-03-18,The Many Adventures of Winnie the Pooh,7.0,20.0
2024-03-18,Disneyland Monorail,5.0,5.0
2024-03-18,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2024-03-18,Goofy's How-to-Play Yard,,
2024-03-18,Great Moments with Mr. Lincoln,,
2024-03-18,Walt Disney's Enchanted Tiki Room,,
2024-03-18,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-18,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-18,Disneyland Railroad,,
2024-03-18,Meet Tinker Bell in Pixie Hollow,,
2024-03-18,Sailing Ship Columbia,,
2024-03-18,Splash Mountain,,
2024-03-19,Peter Pan's Flight,26.0,30.0
2024-03-19,Buzz Lightyear Astro Blasters,5.0,5.0
2024-03-19,Disneyland Monorail,5.0,5.0
2024-03-19,Dumbo the Flying Elephant,5.0,5.0
2024-03-19,King Arthur Carrousel,5.0,5.0
2024-03-19,Mad Tea Party,5.0,5.0
2024-03-19,Mr. Toad's Wild Ride,5.0,5.0
2024-03-19,Pinocchio's Daring Journey,5.0,5.0
2024-03-19,Snow White's Enchanted Wish,5.0,5.0
2024-03-19,Space Mountain,5.0,5.0
2024-03-19,Star Tours - The Adventures Continue,5.0,5.0
2024-03-19,Blue Bayou Restaurant,,
2024-03-19,Cafe Orleans,,
2024-03-19,Carnation Café,,
2024-03-19,Oga's Cantina at the Disneyland Resort,,
2024-03-19,River Belle Terrace,,
2024-03-19,Alice in Wonderland,,
2024-03-19,"""it's a small world""",,
2024-03-19,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-03-19,Autopia,,
2024-03-19,Big Thunder Mountain Railroad,,
2024-03-19,Casey Jr. Circus Train,,
2024-03-19,Chip 'n' Dale's GADGETcoaster,,
2024-03-19,Davy Crockett's Explorer Canoes,,
2024-03-19,Disneyland Railroad,,
2024-03-19,Finding Nemo Submarine Voyage,,
2024-03-19,Goofy's How-to-Play Yard,,
2024-03-19,Great Moments with Mr. Lincoln,,
2024-03-19,Indiana Jones™ Adventure,,
2024-03-19,Jungle Cruise,,
2024-03-19,Mark Twain Riverboat,,
2024-03-19,Matterhorn Bobsleds,,
2024-03-19,Meet Tinker Bell in Pixie Hollow,,
2024-03-19,Mickey & Minnie's Runaway Railway,,
2024-03-19,Mickey's House and Meet Mickey Mouse,,
2024-03-19,Millennium Falcon: Smugglers Run,,
2024-03-19,Millennium Falcon: Smugglers Run Single Rider,,
2024-03-19,Pirate's Lair on Tom Sawyer Island,,
2024-03-19,Pirates of the Caribbean,,
2024-03-19,Roger Rabbit's Car Toon Spin,,
2024-03-19,Sailing Ship Columbia,,
2024-03-19,Splash Mountain,,
2024-03-19,Star Wars: Rise of the Resistance,,
2024-03-19,Storybook Land Canal Boats,,
2024-03-19,The Many Adventures of Winnie the Pooh,,
2024-03-19,Walt Disney's Enchanted Tiki Room,,
2024-03-20,Star Wars: Rise of the Resistance,56.0,85.0
2024-03-20,Matterhorn Bobsleds,47.0,80.0
2024-03-20,Space Mountain,45.0,75.0
2024-03-20,Indiana Jones™ Adventure,42.0,75.0
2024-03-20,Roger Rabbit's Car Toon Spin,37.0,75.0
2024-03-20,Mickey & Minnie's Runaway Railway,37.0,70.0
2024-03-20,Big Thunder Mountain Railroad,34.0,60.0
2024-03-20,Peter Pan's Flight,32.0,40.0
2024-03-20,Alice in Wonderland,26.0,45.0
2024-03-20,Carnation Café,25.0,55.0
2024-03-20,Chip 'n' Dale's GADGETcoaster,24.0,60.0
2024-03-20,Mickey's House and Meet Mickey Mouse,23.0,60.0
2024-03-20,Cafe Orleans,23.0,50.0
2024-03-20,Dumbo the Flying Elephant,23.0,50.0
2024-03-20,Buzz Lightyear Astro Blasters,20.0,45.0
2024-03-20,River Belle Terrace,19.0,55.0
2024-03-20,Oga's Cantina at the Disneyland Resort,18.0,30.0
2024-03-20,Millennium Falcon: Smugglers Run,18.0,65.0
2024-03-20,Autopia,18.0,45.0
2024-03-20,Jungle Cruise,17.0,45.0
2024-03-20,Pirates of the Caribbean,17.0,45.0
2024-03-20,Star Tours - The Adventures Continue,17.0,40.0
2024-03-20,Snow White's Enchanted Wish,16.0,25.0
2024-03-20,Mr. Toad's Wild Ride,15.0,25.0
2024-03-20,Finding Nemo Submarine Voyage,13.0,25.0
2024-03-20,Storybook Land Canal Boats,11.0,20.0
2024-03-20,Davy Crockett's Explorer Canoes,11.0,20.0
2024-03-20,Casey Jr. Circus Train,11.0,25.0
2024-03-20,Pinocchio's Daring Journey,10.0,20.0
2024-03-20,Mark Twain Riverboat,10.0,10.0
